id,Personality,Time_spent_Alone,Stage_fear,Social_event_attendance,Going_outside,Drained_after_socializing,Friends_circle_size,Post_frequency,Stage_fear_basic_encoded,Stage_fear_noise_encoded,Stage_fear_cv_encoded_1,Stage_fear_cv_encoded_2,Drained_after_socializing_basic_encoded,Drained_after_socializing_noise_encoded,Drained_after_socializing_cv_encoded_1,Drained_after_socializing_cv_encoded_2
15437,Extrovert,3.0,,8.0,3.0,No,15.0,5.0,0.7395235845873541,0.7505811545018493,0.7395235845873541,0.7387138133477292,0.9761370056357601,0.95549638757014,0.9761370056357601,0.9751998213573527
15438,Extrovert,1.0,,8.0,5.0,No,10.0,4.0,0.7395235845873541,0.7376115011269402,0.7395235845873541,0.7395910655239895,0.9761127243169778,0.9642910861942179,0.9761127243169778,0.9760370229573381
15439,Extrovert,1.0,No,8.0,5.0,No,6.0,5.0,0.9757809804516525,0.9706157659779587,0.9757809804516525,0.9756800665555754,0.9757491039443281,0.9815841649027012,0.9757491039443281,0.9760370229573381
15440,Extrovert,2.0,No,7.0,4.0,No,13.0,,0.9757809804516525,0.9901430644176152,0.9757809804516525,0.9759497635885929,0.9757491039443281,0.9647821480426966,0.9757491039443281,0.9753971019820952
15441,Introvert,8.0,Yes,2.0,,Yes,5.0,2.0,0.06778410405808825,0.07989454172625786,0.06778410405808825,0.07396272918470558,0.06751100341525783,0.051531538258110514,0.06751100341525783,0.07339967552160642
15442,Extrovert,2.0,No,7.0,4.0,No,11.0,6.0,0.9744248114517252,0.9691739162256232,0.9744248114517252,0.9759497635885929,0.9742467865301073,0.9756233344005206,0.9742467865301073,0.9753971019820952
15443,Extrovert,4.0,Yes,0.0,2.0,Yes,3.0,0.0,0.06827962412478918,0.05821243356437821,0.06827962412478918,0.07396272918470558,0.06773300669188627,0.054696271780945924,0.06773300669188627,0.07339967552160642
15444,Extrovert,3.0,No,8.0,,No,14.0,9.0,0.9755279900571651,0.9825944609703336,0.9755279900571651,0.9759497635885929,0.9761370056357601,0.9698599833584216,0.9761370056357601,0.9753971019820952
15445,Introvert,6.0,Yes,0.0,0.0,,5.0,2.0,0.06827962412478918,0.0858776922837519,0.06827962412478918,0.06801584145491464,0.7395411605937922,0.7340118430269449,0.7395411605937922,0.7387138133477292
15446,Extrovert,2.0,No,6.0,3.0,No,11.0,5.0,0.9755279900571651,0.9790258817267443,0.9755279900571651,0.9756800665555754,0.9761370056357601,0.9872320207217997,0.9761370056357601,0.9760370229573381
15447,Extrovert,5.0,No,6.0,4.0,No,9.0,7.0,0.9744248114517252,0.9794789590824653,0.9744248114517252,0.9752524091342913,0.9742467865301073,0.9670460959767314,0.9742467865301073,0.9752090993890185
15448,Extrovert,3.0,No,8.0,6.0,No,6.0,7.0,0.9752173145650477,0.9672823328141017,0.9752173145650477,0.9755732966617038,0.9750398372807411,0.9772983665361402,0.9750398372807411,0.975440789615481
15449,Extrovert,2.0,No,6.0,4.0,No,12.0,,0.9744248114517252,0.9682238737386799,0.9744248114517252,0.9756800665555754,0.9742467865301073,0.958985790259081,0.9742467865301073,0.9760370229573381
15450,Extrovert,3.0,No,5.0,3.0,No,10.0,5.0,0.9744248114517252,0.9735304420014298,0.9744248114517252,0.9747171890469377,0.9742467865301073,0.9470280556741277,0.9742467865301073,0.9751998213573527
15451,Extrovert,4.0,No,5.0,6.0,No,10.0,6.0,0.9762257032185212,0.9712604783840905,0.9762257032185212,0.9756800665555754,0.9761127243169778,0.9801592348912009,0.9761127243169778,0.9760370229573381
15452,Introvert,5.0,Yes,2.0,,Yes,2.0,1.0,0.0688843169716374,0.06502125477298706,0.0688843169716374,0.06801584145491464,0.06694094669160668,0.06311667664332732,0.06694094669160668,0.06684809959861038
15453,Extrovert,,No,5.0,5.0,No,7.0,,0.9762257032185212,0.9719178662744302,0.9762257032185212,0.9755732966617038,0.9761127243169778,0.9729457382690688,0.9761127243169778,0.975440789615481
15454,Introvert,0.0,No,,7.0,No,14.0,7.0,0.9755279900571651,0.9664218481122636,0.9755279900571651,0.9759497635885929,0.9761370056357601,0.991975961081812,0.9761370056357601,0.9753971019820952
15455,Introvert,4.0,Yes,1.0,3.0,Yes,1.0,2.0,0.0692116934852581,0.08620969777471929,0.0692116934852581,0.07396272918470558,0.06863507082835431,0.06374736716898499,0.06863507082835431,0.07339967552160642
15456,Extrovert,2.0,No,,4.0,No,12.0,7.0,0.9762257032185212,0.9769544554036613,0.9762257032185212,0.9752524091342913,0.9761127243169778,0.9792190973112133,0.9761127243169778,0.9752090993890185
15457,Extrovert,1.0,No,7.0,3.0,No,6.0,,0.9757809804516525,0.9957827997955613,0.9757809804516525,0.9752524091342913,0.9757491039443281,0.9744841569418038,0.9757491039443281,0.9752090993890185
15458,Introvert,7.0,Yes,3.0,0.0,Yes,0.0,2.0,0.0692116934852581,0.046531573287206876,0.0692116934852581,0.06801584145491464,0.06863507082835431,0.058455699422663085,0.06863507082835431,0.06684809959861038
15459,Extrovert,0.0,No,6.0,3.0,No,12.0,8.0,0.9755279900571651,0.9625392767641489,0.9755279900571651,0.9752524091342913,0.9761370056357601,0.9570341232984229,0.9761370056357601,0.9752090993890185
15460,Introvert,9.0,Yes,1.0,2.0,Yes,2.0,,0.06827962412478918,0.0630240695312008,0.06827962412478918,0.07099717470937374,0.06773300669188627,0.08945727702554354,0.06773300669188627,0.06932037704774992
15461,Extrovert,0.0,No,3.0,6.0,No,3.0,8.0,0.9752173145650477,0.9670537004978148,0.9752173145650477,0.9747171890469377,0.9750398372807411,0.9877335979344598,0.9750398372807411,0.9751998213573527
15462,Extrovert,1.0,No,9.0,7.0,,8.0,3.0,0.9757809804516525,0.9586033993515712,0.9757809804516525,0.9759497635885929,0.7395235845873541,0.7578038037428597,0.7395235845873541,0.7397260273972602
15463,Extrovert,3.0,No,9.0,6.0,No,,4.0,0.9744248114517252,0.9746498059001053,0.9744248114517252,0.9755732966617038,0.9742467865301073,0.9714530851101274,0.9742467865301073,0.975440789615481
15464,Extrovert,3.0,No,,4.0,No,15.0,6.0,0.9762257032185212,0.9739795129869045,0.9762257032185212,0.9752524091342913,0.9761127243169778,0.9578176067136429,0.9761127243169778,0.9752090993890185
15465,Extrovert,0.0,No,6.0,6.0,No,12.0,4.0,0.9762257032185212,0.9868804209616264,0.9762257032185212,0.9759497635885929,0.9761127243169778,0.9815302077690525,0.9761127243169778,0.9753971019820952
15466,Extrovert,0.0,No,4.0,3.0,No,7.0,3.0,0.9757809804516525,0.9835843319536643,0.9757809804516525,0.9759497635885929,0.9757491039443281,0.983185606680124,0.9757491039443281,0.9753971019820952
15467,Extrovert,3.0,No,5.0,4.0,No,8.0,,0.9757809804516525,0.9676529688227495,0.9757809804516525,0.9759497635885929,0.9757491039443281,0.982748687897677,0.9757491039443281,0.9753971019820952
15468,Introvert,6.0,Yes,3.0,1.0,,1.0,1.0,0.06778410405808825,0.07705772698503628,0.06778410405808825,0.06818251241284612,0.7395235845873541,0.728301690497997,0.7395235845873541,0.7395910655239895
15469,Extrovert,2.0,No,8.0,7.0,No,10.0,7.0,0.9757809804516525,0.9691793039052832,0.9757809804516525,0.9755732966617038,0.9757491039443281,0.9690510188674271,0.9757491039443281,0.975440789615481
15470,Extrovert,2.0,No,6.0,5.0,No,10.0,8.0,0.9757809804516525,0.9792737665058538,0.9757809804516525,0.9755732966617038,0.9757491039443281,0.9722536278364732,0.9757491039443281,0.975440789615481
15471,Extrovert,0.0,No,9.0,4.0,No,6.0,,0.9757809804516525,0.9686587953150615,0.9757809804516525,0.9755732966617038,0.9757491039443281,0.9783029248836689,0.9757491039443281,0.975440789615481
15472,Extrovert,3.0,No,9.0,7.0,No,8.0,4.0,0.9762257032185212,0.9712863877360804,0.9762257032185212,0.9756800665555754,0.9761127243169778,0.9784828785797728,0.9761127243169778,0.9760370229573381
15473,Extrovert,3.0,No,10.0,4.0,No,12.0,5.0,0.9755279900571651,0.9684011326165076,0.9755279900571651,0.9759497635885929,0.9761370056357601,0.9668536983134192,0.9761370056357601,0.9753971019820952
15474,Introvert,9.0,Yes,1.0,0.0,Yes,0.0,2.0,0.07129131651376448,0.07028871759237759,0.07129131651376448,0.06427265184482787,0.07131295272514954,0.07835855114503895,0.07131295272514954,0.0647879894162173
15475,Introvert,9.0,Yes,3.0,3.0,Yes,4.0,3.0,0.06827962412478918,0.06081578825107011,0.06827962412478918,0.06801584145491464,0.06773300669188627,0.07524429520450698,0.06773300669188627,0.06684809959861038
15476,Extrovert,1.0,No,7.0,5.0,No,11.0,8.0,0.9752173145650477,0.9458624715352647,0.9752173145650477,0.9747171890469377,0.9750398372807411,0.9720663082044305,0.9750398372807411,0.9751998213573527
15477,Introvert,8.0,Yes,2.0,2.0,,5.0,2.0,0.06827962412478918,0.07347273378980475,0.06827962412478918,0.07099717470937374,0.7395411605937922,0.7356153588150381,0.7395411605937922,0.7387138133477292
15478,Extrovert,3.0,No,4.0,7.0,No,,7.0,0.9744248114517252,0.9575660209789244,0.9744248114517252,0.9755732966617038,0.9742467865301073,0.9659686397689814,0.9742467865301073,0.975440789615481
15479,Extrovert,1.0,No,9.0,5.0,No,10.0,8.0,0.9752173145650477,0.9816024913585434,0.9752173145650477,0.9756800665555754,0.9750398372807411,0.9853318909891294,0.9750398372807411,0.9760370229573381
15480,Extrovert,0.0,No,,5.0,No,14.0,3.0,0.9762257032185212,0.9806580554330891,0.9762257032185212,0.9759497635885929,0.9761127243169778,0.9771490636847557,0.9761127243169778,0.9753971019820952
15481,Extrovert,2.0,No,10.0,5.0,No,12.0,9.0,0.9762257032185212,0.9872425066318572,0.9762257032185212,0.9759497635885929,0.9761127243169778,0.9799361038268863,0.9761127243169778,0.9753971019820952
15482,Introvert,10.0,,3.0,3.0,Yes,2.0,0.0,0.7395235845873541,0.7356986157689652,0.7395235845873541,0.7395910655239895,0.06751100341525783,0.06371911044645578,0.06751100341525783,0.06776991021972753
15483,Extrovert,1.0,No,8.0,7.0,No,10.0,9.0,0.9762257032185212,0.9823608383897007,0.9762257032185212,0.9747171890469377,0.9761127243169778,0.9879050295731882,0.9761127243169778,0.9751998213573527
15484,Extrovert,10.0,No,3.0,0.0,Yes,,3.0,0.9762257032185212,0.9923498682702251,0.9762257032185212,0.9747171890469377,0.06694094669160668,0.07162582299151352,0.06694094669160668,0.06932037704774992
15485,Extrovert,2.0,No,5.0,6.0,No,12.0,5.0,0.9757809804516525,0.971879635378016,0.9757809804516525,0.9755732966617038,0.9757491039443281,0.9616315110250953,0.9757491039443281,0.975440789615481
15486,Introvert,11.0,Yes,2.0,0.0,,4.0,0.0,0.0692116934852581,0.0751987072917706,0.0692116934852581,0.07396272918470558,0.7395235845873541,0.7497397406409767,0.7395235845873541,0.7408906882591093
15487,Extrovert,3.0,No,,7.0,No,10.0,3.0,0.9755279900571651,0.9714966556396839,0.9755279900571651,0.9747171890469377,0.9761370056357601,0.9835703191156898,0.9761370056357601,0.9751998213573527
15488,Introvert,6.0,,2.0,1.0,Yes,2.0,2.0,0.7395411605937922,0.7525495727291056,0.7395411605937922,0.7387138133477292,0.06773300669188627,0.06938906784934216,0.06773300669188627,0.06932037704774992
15489,Extrovert,0.0,No,9.0,6.0,No,10.0,4.0,0.9762257032185212,0.9470632140107025,0.9762257032185212,0.9759497635885929,0.9761127243169778,0.9789992082705047,0.9761127243169778,0.9753971019820952
15490,Extrovert,0.0,No,5.0,4.0,No,7.0,6.0,0.9762257032185212,0.964817394296815,0.9762257032185212,0.9755732966617038,0.9761127243169778,0.9880937677734727,0.9761127243169778,0.975440789615481
15491,Extrovert,4.0,No,9.0,4.0,No,11.0,8.0,0.9762257032185212,0.9722762076037094,0.9762257032185212,0.9755732966617038,0.9761127243169778,0.9815872897271858,0.9761127243169778,0.975440789615481
15492,Introvert,6.0,Yes,0.0,0.0,,5.0,0.0,0.0688843169716374,0.06073295701099278,0.0688843169716374,0.07396272918470558,0.7395235845873541,0.7421016103088495,0.7395235845873541,0.7408906882591093
15493,Extrovert,7.0,Yes,0.0,1.0,Yes,5.0,2.0,0.06827962412478918,0.07027670340867591,0.06827962412478918,0.07099717470937374,0.06773300669188627,0.06464130415066749,0.06773300669188627,0.06932037704774992
15494,Introvert,11.0,Yes,,0.0,Yes,4.0,0.0,0.06827962412478918,0.0791630623735836,0.06827962412478918,0.07099717470937374,0.06773300669188627,0.05965804416690254,0.06773300669188627,0.06932037704774992
15495,Extrovert,3.0,No,9.0,4.0,No,10.0,3.0,0.9757809804516525,0.9632035629658349,0.9757809804516525,0.9747171890469377,0.9757491039443281,0.9832266830605764,0.9757491039443281,0.9751998213573527
15496,Extrovert,3.0,No,8.0,3.0,No,15.0,8.0,0.9762257032185212,0.9833543716789664,0.9762257032185212,0.9747171890469377,0.9761127243169778,0.991510772055873,0.9761127243169778,0.9751998213573527
15497,Extrovert,0.0,No,8.0,3.0,No,15.0,8.0,0.9744248114517252,0.9690223822878701,0.9744248114517252,0.9747171890469377,0.9742467865301073,0.9735056926035038,0.9742467865301073,0.9751998213573527
15498,Extrovert,1.0,No,6.0,7.0,No,14.0,6.0,0.9744248114517252,0.99913833077569,0.9744248114517252,0.9756800665555754,0.9742467865301073,0.9779376636632399,0.9742467865301073,0.9760370229573381
15499,Introvert,11.0,Yes,,3.0,Yes,1.0,0.0,0.0688843169716374,0.06866282105246814,0.0688843169716374,0.07396272918470558,0.06694094669160668,0.07105500378969631,0.06694094669160668,0.07339967552160642
15500,Extrovert,2.0,No,9.0,5.0,No,14.0,7.0,0.9752173145650477,0.9635398246913934,0.9752173145650477,0.9756800665555754,0.9750398372807411,0.9698476194899401,0.9750398372807411,0.9760370229573381
15501,Introvert,5.0,Yes,2.0,,Yes,5.0,3.0,0.07129131651376448,0.07485708429541525,0.07129131651376448,0.06427265184482787,0.07131295272514954,0.05652834487362342,0.07131295272514954,0.0647879894162173
15502,Introvert,10.0,Yes,1.0,,Yes,1.0,,0.0688843169716374,0.04776801092757428,0.0688843169716374,0.07099717470937374,0.06694094669160668,0.06603640780398735,0.06694094669160668,0.06932037704774992
15503,Extrovert,0.0,No,7.0,7.0,No,9.0,10.0,0.9752173145650477,0.9823618739435692,0.9752173145650477,0.9756800665555754,0.9750398372807411,0.9769189709880405,0.9750398372807411,0.9760370229573381
15504,Introvert,4.0,No,3.0,7.0,No,13.0,8.0,0.9744248114517252,0.9711775991085638,0.9744248114517252,0.9756800665555754,0.9742467865301073,0.9822880609400344,0.9742467865301073,0.9760370229573381
15505,Extrovert,1.0,No,9.0,4.0,No,9.0,5.0,0.9755279900571651,0.9725373060176519,0.9755279900571651,0.9755732966617038,0.9761370056357601,0.9835962328481471,0.9761370056357601,0.975440789615481
15506,Extrovert,1.0,,8.0,5.0,No,6.0,5.0,0.7395235845873541,0.7472142972472544,0.7395235845873541,0.7387138133477292,0.9757491039443281,0.975880084003068,0.9757491039443281,0.9752090993890185
15507,Extrovert,0.0,No,10.0,6.0,No,11.0,8.0,0.9755279900571651,0.9745643738380866,0.9755279900571651,0.9756800665555754,0.9761370056357601,0.9764254775242308,0.9761370056357601,0.9760370229573381
15508,Introvert,11.0,Yes,0.0,0.0,Yes,0.0,3.0,0.0692116934852581,0.0877886224196538,0.0692116934852581,0.07396272918470558,0.06863507082835431,0.06525405068001834,0.06863507082835431,0.07339967552160642
15509,Introvert,11.0,Yes,2.0,2.0,Yes,0.0,,0.07129131651376448,0.07781534546085986,0.07129131651376448,0.07396272918470558,0.07131295272514954,0.06652289420160047,0.07131295272514954,0.07339967552160642
15510,Extrovert,1.0,No,6.0,7.0,No,12.0,10.0,0.9757809804516525,0.962029444707779,0.9757809804516525,0.9759497635885929,0.9757491039443281,0.9767327612795608,0.9757491039443281,0.9753971019820952
15511,Extrovert,1.0,No,9.0,5.0,No,5.0,9.0,0.9752173145650477,0.9778278248824719,0.9752173145650477,0.9747171890469377,0.9750398372807411,0.9656944478509637,0.9750398372807411,0.9751998213573527
15512,Extrovert,,No,5.0,4.0,No,12.0,3.0,0.9757809804516525,0.9749683083303162,0.9757809804516525,0.9756800665555754,0.9757491039443281,0.970362214296381,0.9757491039443281,0.9760370229573381
15513,Extrovert,2.0,No,7.0,5.0,No,13.0,8.0,0.9762257032185212,0.9835842993596795,0.9762257032185212,0.9747171890469377,0.9761127243169778,0.9837824470091793,0.9761127243169778,0.9751998213573527
15514,Extrovert,0.0,No,7.0,7.0,No,14.0,,0.9755279900571651,0.9788261313689827,0.9755279900571651,0.9756800665555754,0.9761370056357601,0.9764524772424985,0.9761370056357601,0.9760370229573381
15515,Introvert,,Yes,0.0,1.0,Yes,0.0,2.0,0.07129131651376448,0.06902457595495619,0.07129131651376448,0.06427265184482787,0.07131295272514954,0.0713490827138341,0.07131295272514954,0.0647879894162173
15516,Introvert,9.0,Yes,3.0,1.0,Yes,0.0,0.0,0.07129131651376448,0.06338078823003215,0.07129131651376448,0.06818251241284612,0.07131295272514954,0.056437664563913144,0.07131295272514954,0.06776991021972753
15517,Extrovert,3.0,No,6.0,4.0,No,14.0,6.0,0.9757809804516525,0.9612993592119894,0.9757809804516525,0.9752524091342913,0.9757491039443281,0.984132624542699,0.9757491039443281,0.9752090993890185
15518,Introvert,8.0,Yes,3.0,1.0,Yes,1.0,3.0,0.06827962412478918,0.045212139566257345,0.06827962412478918,0.06801584145491464,0.06773300669188627,0.06417732097322972,0.06773300669188627,0.06684809959861038
15519,Introvert,9.0,,2.0,0.0,Yes,2.0,1.0,0.7395235845873541,0.7338125453574618,0.7395235845873541,0.7408906882591093,0.06694094669160668,0.06858393314935231,0.06694094669160668,0.07339967552160642
15520,Extrovert,3.0,No,6.0,3.0,No,9.0,4.0,0.9755279900571651,0.9640832658469362,0.9755279900571651,0.9759497635885929,0.9761370056357601,0.9734264793802818,0.9761370056357601,0.9753971019820952
15521,Extrovert,0.0,No,5.0,4.0,No,,3.0,0.9752173145650477,0.9740836486485246,0.9752173145650477,0.9755732966617038,0.9750398372807411,0.9659822507523721,0.9750398372807411,0.975440789615481
15522,Extrovert,1.0,No,3.0,6.0,No,8.0,7.0,0.9762257032185212,0.9736222989327128,0.9762257032185212,0.9755732966617038,0.9761127243169778,0.9758637570593738,0.9761127243169778,0.975440789615481
15523,Extrovert,1.0,No,6.0,3.0,No,11.0,5.0,0.9744248114517252,0.9717269713878146,0.9744248114517252,0.9755732966617038,0.9742467865301073,0.9770896606761468,0.9742467865301073,0.975440789615481
15524,Extrovert,3.0,No,6.0,3.0,No,,8.0,0.9752173145650477,0.9802885785080666,0.9752173145650477,0.9752524091342913,0.9750398372807411,0.9721004911378023,0.9750398372807411,0.9752090993890185
15525,Extrovert,2.0,,4.0,7.0,No,10.0,7.0,0.7395235845873541,0.7201564299345816,0.7395235845873541,0.7387138133477292,0.9757491039443281,0.9859366136100612,0.9757491039443281,0.9751998213573527
15526,Extrovert,2.0,No,,5.0,No,8.0,7.0,0.9757809804516525,0.967314094603433,0.9757809804516525,0.9747171890469377,0.9757491039443281,0.9820524033360476,0.9757491039443281,0.9751998213573527
15527,Introvert,3.0,Yes,3.0,2.0,Yes,4.0,1.0,0.0692116934852581,0.06163029895370942,0.0692116934852581,0.07099717470937374,0.06863507082835431,0.07358469157858105,0.06863507082835431,0.06932037704774992
15528,Extrovert,4.0,No,6.0,4.0,No,13.0,8.0,0.9752173145650477,0.9904647787671059,0.9752173145650477,0.9759497635885929,0.9750398372807411,0.9735074941336407,0.9750398372807411,0.9753971019820952
15529,Extrovert,1.0,No,9.0,7.0,No,11.0,6.0,0.9757809804516525,0.9772276576460998,0.9757809804516525,0.9755732966617038,0.9757491039443281,0.9769381579159013,0.9757491039443281,0.975440789615481
15530,Extrovert,1.0,No,9.0,5.0,No,,6.0,0.9755279900571651,0.9778418778937117,0.9755279900571651,0.9752524091342913,0.9761370056357601,0.964196518487375,0.9761370056357601,0.9752090993890185
15531,Extrovert,0.0,,4.0,3.0,No,7.0,6.0,0.7395235845873541,0.7389516802401109,0.7395235845873541,0.7387138133477292,0.9750398372807411,0.9696901810523908,0.9750398372807411,0.9752090993890185
15532,Extrovert,0.0,No,5.0,3.0,No,9.0,6.0,0.9744248114517252,0.9715104298394217,0.9744248114517252,0.9756800665555754,0.9742467865301073,0.9841164294632846,0.9742467865301073,0.9760370229573381
15533,Extrovert,1.0,No,,6.0,No,10.0,6.0,0.9752173145650477,0.9745236051412586,0.9752173145650477,0.9755732966617038,0.9750398372807411,0.9831519987846744,0.9750398372807411,0.975440789615481
15534,Extrovert,2.0,No,6.0,6.0,No,12.0,3.0,0.9752173145650477,0.9770539389057082,0.9752173145650477,0.9756800665555754,0.9750398372807411,0.9568151599201364,0.9750398372807411,0.9760370229573381
15535,Extrovert,3.0,No,7.0,7.0,No,9.0,9.0,0.9744248114517252,0.9710204449530717,0.9744248114517252,0.9755732966617038,0.9742467865301073,0.970917735444985,0.9742467865301073,0.975440789615481
